wagnum,month,target_month,target_day
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26823,2023-03-01,1,1
26868,2023-03-01,1,1
26870,2023-03-01,1,1
26871,2023-03-01,1,1
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26872,2023-03-01,1,0
26875,2023-03-01,1,1
26878,2023-03-01,1,1
26880,2023-03-01,1,1
26881,2023-03-01,1,0
26957,2023-03-01,0,0
26960,2023-03-01,1,1
26963,2023-03-01,1,1
26772,2023-03-01,1,0
26781,2023-03-01,1,1
26783,2023-03-01,1,0
26786,2023-03-01,1,1
26787,2023-03-01,1,1
26788,2023-03-01,1,0
26828,2023-03-01,1,1
26830,2023-03-01,1,1
26832,2023-03-01,1,0
26833,2023-03-01,1,1
26836,2023-03-01,1,1
26885,2023-03-01,1,0
26887,2023-03-01,0,0
26889,2023-03-01,0,0
26891,2023-03-01,1,1
26792,2023-03-01,0,0
26795,2023-03-01,1,1
26797,2023-03-01,0,0
25855,2023-03-01,1,1
25856,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25859,2023-03-01,1,1
25861,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25863,2023-03-01,1,1
25925,2023-03-01,1,1
25936,2023-03-01,1,1
27583,2023-03-01,1,1
27585,2023-03-01,1,1
27589,2023-03-01,1,1
27590,2023-03-01,1,1
25868,2023-03-01,1,1
25870,2023-03-01,1,0
25879,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25938,2023-03-01,1,1
25942,2023-03-01,1,0
25945,2023-03-01,1,1
25950,2023-03-01,1,1
25954,2023-03-01,0,0
25955,2023-03-01,1,1
27592,2023-03-01,1,1
27593,2023-03-01,0,0
27595,2023-03-01,0,0
27600,2023-03-01,1,1
27601,2023-03-01,1,1
27603,2023-03-01,1,1
27167,2023-03-01,1,0
27168,2023-03-01,1,1
27169,2023-03-01,1,1
27170,2023-03-01,1,1
27171,2023-03-01,1,1
27172,2023-03-01,0,0
27019,2023-03-01,1,1
27070,2023-03-01,1,0
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27071,2023-03-01,1,1
27072,2023-03-01,1,1
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27073,2023-03-01,1,0
27107,2023-03-01,1,0
27108,2023-03-01,1,0
27113,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27115,2023-03-01,1,1
27116,2023-03-01,1,0
27176,2023-03-01,1,0
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27180,2023-03-01,1,1
27182,2023-03-01,0,0
27183,2023-03-01,1,1
27186,2023-03-01,1,1
27189,2023-03-01,1,1
27023,2023-03-01,1,1
27025,2023-03-01,1,1
27027,2023-03-01,1,1
27030,2023-03-01,1,1
27031,2023-03-01,1,1
27033,2023-03-01,1,0
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27034,2023-03-01,1,1
27035,2023-03-01,1,1
27036,2023-03-01,0,0
27081,2023-03-01,1,1
27082,2023-03-01,1,0
27311,2023-03-01,1,1
27312,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27119,2023-03-01,1,1
27121,2023-03-01,1,0
27123,2023-03-01,1,1
27124,2023-03-01,0,0
27125,2023-03-01,1,1
27414,2023-03-01,1,1
27418,2023-03-01,1,1
27421,2023-03-01,0,0
27422,2023-03-01,1,1
27424,2023-03-01,1,1
27039,2023-03-01,0,0
27040,2023-03-01,1,1
27041,2023-03-01,0,0
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27266,2023-03-01,1,1
27314,2023-03-01,1,1
27317,2023-03-01,1,1
27318,2023-03-01,1,1
27322,2023-03-01,1,1
27325,2023-03-01,1,1
27351,2023-03-01,0,0
27353,2023-03-01,1,0
27355,2023-03-01,1,1
27357,2023-03-01,0,0
27361,2023-03-01,0,0
27363,2023-03-01,1,1
27366,2023-03-01,0,0
27368,2023-03-01,1,1
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27369,2023-03-01,1,0
27370,2023-03-01,1,1
27426,2023-03-01,1,1
27433,2023-03-01,1,1
27269,2023-03-01,1,0
27271,2023-03-01,1,1
27273,2023-03-01,1,1
27275,2023-03-01,1,1
27276,2023-03-01,1,1
27279,2023-03-01,1,0
27281,2023-03-01,1,1
27285,2023-03-01,1,1
27292,2023-03-01,1,1
27295,2023-03-01,1,0
27298,2023-03-01,1,1
27326,2023-03-01,1,1
27778,2023-03-01,0,0
27779,2023-03-01,0,0
27781,2023-03-01,1,0
27782,2023-03-01,1,1
27375,2023-03-01,1,1
27377,2023-03-01,1,1
27378,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27379,2023-03-01,1,1
27837,2023-03-01,1,1
27839,2023-03-01,1,1
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27840,2023-03-01,1,0
27303,2023-03-01,1,1
27304,2023-03-01,1,1
27308,2023-03-01,1,1
27748,2023-03-01,1,1
27751,2023-03-01,1,0
27752,2023-03-01,1,1
27754,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27756,2023-03-01,1,1
27757,2023-03-01,1,1
27784,2023-03-01,1,1
27706,2023-03-01,1,0
27707,2023-03-01,0,0
27709,2023-03-01,0,0
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27787,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27788,2023-03-01,1,1
27789,2023-03-01,1,1
27657,2023-03-01,1,1
27221,2023-03-01,1,1
27222,2023-03-01,1,1
27439,2023-03-01,1,1
27768,2023-03-01,1,1
27925,2023-03-01,1,0
27926,2023-03-01,1,1
27927,2023-03-01,1,1
27623,2023-03-01,1,1
27625,2023-03-01,1,1
27631,2023-03-01,1,1
27658,2023-03-01,1,0
27661,2023-03-01,1,1
27663,2023-03-01,1,0
27665,2023-03-01,1,1
27667,2023-03-01,1,1
27846,2023-03-01,1,1
27851,2023-03-01,0,0
27703,2023-03-01,0,0
27930,2023-03-01,1,1
27931,2023-03-01,1,1
27933,2023-03-01,1,1
27939,2023-03-01,1,1
27633,2023-03-01,0,0
27636,2023-03-01,1,1
27085,2023-03-01,1,1
27087,2023-03-01,1,1
27089,2023-03-01,0,0
27674,2023-03-01,1,1
27675,2023-03-01,1,1
27676,2023-03-01,1,1
27127,2023-03-01,1,0
27129,2023-03-01,1,1
27131,2023-03-01,1,1
27133,2023-03-01,0,0
27710,2023-03-01,1,1
27711,2023-03-01,1,1
27190,2023-03-01,0,0
27192,2023-03-01,1,0
27046,2023-03-01,1,1
27049,2023-03-01,1,1
27051,2023-03-01,1,1
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27094,2023-03-01,0,0
27096,2023-03-01,0,0
27135,2023-03-01,1,1
27136,2023-03-01,0,0
27137,2023-03-01,1,0
27141,2023-03-01,1,0
27143,2023-03-01,1,0
27145,2023-03-01,1,1
27152,2023-03-01,1,1
27199,2023-03-01,0,0
27200,2023-03-01,0,0
27209,2023-03-01,1,0
27210,2023-03-01,0,0
27211,2023-03-01,0,0
27213,2023-03-01,1,1
27214,2023-03-01,1,1
27216,2023-03-01,1,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27056,2023-03-01,0,0
27060,2023-03-01,1,1
27102,2023-03-01,0,0
27331,2023-03-01,1,1
27157,2023-03-01,1,0
27158,2023-03-01,1,1
27160,2023-03-01,1,1
27162,2023-03-01,1,0
27165,2023-03-01,1,1
27385,2023-03-01,1,1
27010,2023-03-01,1,0
27011,2023-03-01,0,0
27015,2023-03-01,1,0
27017,2023-03-01,1,0
27334,2023-03-01,1,1
27336,2023-03-01,1,1
27343,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
27344,2023-03-01,1,1
